customer_id,plan_type,contract_type,tenure_months,monthly_revenue,monthly_usage_hrs,total_users,feature_adoption_pct,support_tickets_last_90d,last_login_days_ago,nps_score,payment_delay_count,churned
C-2066,Starter,Monthly,45,148.04,53.3,5,83.3,10,79,2,1,1
C-2067,Starter,Annual,4,52.77,24.3,3,71.3,15,82,7,2,0
C-2068,Starter,Monthly,4,62.45,40.2,1,27.9,9,18,0,5,1
C-2069,Professional,Monthly,12,240.61,84.9,11,80.9,13,53,8,3,0
C-2070,Starter,Annual,46,183.71,34.4,4,61.9,4,15,1,3,0
C-2071,Starter,Monthly,25,154.47,31.4,4,78.6,0,86,10,5,1
C-2072,Professional,Monthly,44,261.06,49.2,16,69.7,5,19,0,4,1
C-2073,Starter,Monthly,7,85.64,3.2,3,12.1,12,30,9,4,1
C-2074,Professional,Annual,34,528.25,110.4,15,10.5,4,33,7,2,1
C-2075,Professional,Annual,20,755.28,60.4,12,77.8,14,47,6,3,0
C-2076,Starter,Annual,26,77.87,14.9,2,59.6,5,79,5,0,1
C-2077,Professional,Annual,31,685.98,30.7,9,21.4,3,50,5,4,0
C-2078,Enterprise,Monthly,25,3609.45,219.7,98,38.2,2,14,9,1,0
C-2079,Professional,Annual,4,561.62,55.2,19,17.4,15,23,9,0,0
C-2080,Starter,Monthly,3,63.13,34.6,5,15.2,11,20,7,1,1
C-2081,Enterprise,Monthly,26,2274.53,152.8,33,25.8,3,20,8,3,0
C-2082,Professional,Annual,34,387.35,27.1,14,78.4,5,20,2,2,0
C-2083,Professional,Monthly,17,216.43,116.5,16,88.7,2,44,9,5,1
C-2084,Starter,Monthly,38,123.6,24.3,3,79.6,12,8,8,1,0
C-2085,Professional,Monthly,22,613.19,35.4,10,25.0,2,14,7,1,1
C-2086,Starter,Monthly,23,61.56,12.1,5,64.3,13,14,7,4,1
C-2087,Professional,Monthly,22,334.38,87.4,12,47.6,6,19,4,1,0
C-2088,Enterprise,Annual,23,2749.96,236.7,65,40.9,11,74,2,2,0
C-2089,Professional,Monthly,31,705.24,116.5,8,61.1,8,90,6,5,0
C-2090,Professional,Monthly,5,738.03,135.5,5,71.9,4,10,10,1,0
C-2091,Starter,Monthly,5,107.44,7.4,4,25.4,15,6,2,1,1
C-2092,Starter,Annual,27,74.3,3.0,2,11.1,6,23,0,4,1
C-2093,Professional,Annual,37,342.67,125.0,11,81.7,10,31,1,5,1
C-2094,Enterprise,Annual,15,1025.55,255.5,20,29.6,14,18,9,4,0
C-2095,Enterprise,Monthly,30,1105.95,278.6,15,35.7,7,64,7,5,1
C-2096,Enterprise,Annual,1,859.01,284.6,96,72.8,13,36,2,5,1
C-2097,Professional,Monthly,30,517.92,67.9,14,30.9,2,24,8,2,0
C-2098,Enterprise,Monthly,46,2734.32,212.2,42,55.7,10,89,1,4,1
C-2099,Starter,Monthly,15,80.78,16.8,2,41.7,11,42,1,0,1
C-2100,Professional,Annual,7,466.24,149.6,19,66.5,8,68,5,1,1
C-2101,Professional,Annual,48,557.22,57.4,15,69.3,14,87,2,2,1
C-2102,Enterprise,Annual,22,1791.96,177.9,80,20.1,14,55,8,1,1
C-2103,Starter,Monthly,6,171.16,43.6,1,82.0,3,54,2,0,0
C-2104,Professional,Annual,31,353.27,149.8,16,59.4,6,11,6,4,0
C-2105,Enterprise,Annual,45,2248.82,218.7,59,34.4,3,78,0,3,1
C-2106,Starter,Monthly,8,139.89,23.9,5,84.2,7,3,6,5,0
C-2107,Starter,Annual,40,52.05,29.8,3,76.5,9,20,5,1,1
C-2108,Professional,Annual,30,271.61,48.3,15,70.8,9,62,3,5,0
C-2109,Enterprise,Monthly,13,2228.76,213.5,81,27.3,8,26,5,5,0
C-2110,Enterprise,Annual,24,4645.99,293.9,24,30.0,7,8,6,5,0
C-2111,Enterprise,Monthly,16,1570.27,153.8,38,39.8,3,53,9,3,0
C-2112,Enterprise,Annual,32,4211.74,168.4,30,74.6,9,29,9,3,0
C-2113,Professional,Monthly,18,285.03,129.9,15,71.6,13,40,6,2,0
C-2114,Starter,Monthly,39,178.83,11.4,3,11.6,6,34,7,3,0
C-2115,Professional,Annual,45,359.82,129.6,3,45.5,9,19,5,1,1
C-2116,Starter,Annual,1,180.25,57.0,1,16.2,15,22,1,5,1
C-2117,Professional,Monthly,2,752.14,24.7,3,78.9,13,80,10,2,1
C-2118,Enterprise,Annual,35,2601.05,80.8,16,16.5,13,8,9,0,0
C-2119,Starter,Annual,47,189.02,45.8,4,67.6,1,88,6,4,1
C-2120,Professional,Annual,24,647.05,29.8,12,13.9,15,62,3,2,1
C-2121,Enterprise,Monthly,34,2068.36,165.0,47,15.4,7,23,2,4,1
C-2122,Professional,Annual,15,692.91,49.9,16,80.2,0,23,3,2,1
C-2123,Enterprise,Annual,32,3448.69,214.4,23,20.0,5,68,9,0,1
C-2124,Enterprise,Monthly,2,1451.13,71.5,12,39.9,2,33,7,5,1
C-2125,Professional,Annual,25,284.35,147.0,9,13.0,8,58,9,5,0
C-2126,Enterprise,Monthly,33,3012.01,231.5,35,32.2,12,35,5,4,1
C-2127,Starter,Monthly,14,194.92,51.2,2,31.1,0,5,3,5,1
C-2128,Professional,Monthly,26,687.33,39.7,12,94.8,5,46,3,5,0
C-2129,Starter,Monthly,9,145.01,48.8,1,60.4,0,0,1,0,1
C-2130,Starter,Monthly,43,158.37,7.9,4,72.4,9,12,4,3,1
C-2131,Enterprise,Annual,29,986.6,59.3,43,75.2,7,81,10,3,1
C-2132,Enterprise,Annual,6,1871.98,143.4,40,83.1,11,33,6,5,1
C-2133,Starter,Monthly,46,95.08,46.3,4,42.9,1,78,7,2,0
C-2134,Enterprise,Annual,37,4789.06,279.5,92,23.1,3,77,3,2,0
C-2135,Starter,Monthly,35,167.93,23.5,3,14.8,9,65,9,3,1
C-2136,Starter,Monthly,37,105.34,40.9,5,83.0,12,89,9,3,0
C-2137,Starter,Monthly,5,74.07,18.9,1,93.6,10,17,2,4,1
C-2138,Starter,Annual,23,53.84,27.0,5,71.0,8,21,0,0,1
C-2139,Starter,Monthly,12,56.32,19.4,3,24.8,0,66,2,2,0
C-2140,Enterprise,Annual,36,3547.1,165.8,75,50.3,9,14,10,5,1
C-2141,Professional,Monthly,46,621.73,49.4,18,18.5,6,49,1,4,1
C-2142,Starter,Monthly,38,103.97,45.2,3,87.2,5,41,8,2,0
C-2143,Enterprise,Monthly,48,3397.17,135.1,50,33.0,9,31,6,0,1
C-2144,Professional,Monthly,19,341.17,148.0,19,35.0,12,4,6,2,0
C-2145,Enterprise,Monthly,48,1447.67,236.6,98,14.2,12,74,3,1,0
C-2146,Starter,Monthly,44,57.31,20.9,3,91.4,0,54,3,4,1
C-2147,Starter,Monthly,1,144.12,54.0,2,92.4,12,44,3,3,1
C-2148,Enterprise,Monthly,27,3847.02,271.6,87,57.0,12,70,3,2,1
C-2149,Starter,Monthly,18,96.2,3.7,4,40.8,8,81,7,5,1
C-2150,Enterprise,Monthly,38,2226.16,110.1,35,46.4,7,48,8,1,1
C-2151,Starter,Monthly,2,90.32,19.3,5,54.2,9,49,0,3,1
C-2152,Enterprise,Annual,14,886.5,155.7,65,87.5,6,39,9,0,0
C-2153,Enterprise,Monthly,21,2870.5,290.8,83,13.4,11,43,10,2,1
C-2154,Enterprise,Annual,13,1138.61,296.9,37,16.3,4,87,1,5,1
C-2155,Starter,Annual,3,82.53,30.4,2,88.9,0,4,7,5,0
C-2156,Enterprise,Annual,34,1195.07,192.8,61,56.9,14,1,6,3,0
C-2157,Professional,Monthly,13,693.7,142.0,16,37.2,6,28,8,0,0
C-2158,Professional,Annual,39,647.68,34.1,11,14.6,9,25,9,1,1
C-2159,Enterprise,Monthly,34,1913.85,214.1,75,84.4,7,75,5,1,0
C-2160,Starter,Monthly,34,51.9,49.5,3,75.5,11,66,4,4,1
C-2161,Enterprise,Monthly,12,4327.74,58.8,11,19.5,4,48,10,4,0
C-2162,Enterprise,Monthly,8,2863.04,176.9,51,68.6,11,45,0,2,1
C-2163,Professional,Annual,30,708.99,140.3,5,35.6,12,53,2,2,1
C-2164,Professional,Monthly,46,201.86,53.4,5,17.4,1,6,10,1,0
C-2165,Starter,Monthly,7,80.43,20.7,5,50.5,11,51,4,1,1
C-2166,Professional,Annual,6,465.89,118.0,5,10.6,7,56,2,2,1
C-2167,Starter,Annual,32,79.69,16.9,3,56.5,2,79,0,0,0
C-2168,Enterprise,Monthly,2,1507.69,94.2,19,78.3,14,59,6,0,1
C-2169,Starter,Annual,24,150.47,23.5,4,56.2,9,38,1,0,1
C-2170,Professional,Monthly,12,256.08,146.5,8,94.6,15,32,10,1,1
C-2171,Professional,Monthly,43,644.96,57.3,18,57.3,2,25,6,3,1
C-2172,Starter,Monthly,19,163.92,40.8,5,63.4,2,81,2,3,0
C-2173,Professional,Annual,9,470.85,97.3,5,36.1,11,0,9,3,1
C-2174,Enterprise,Monthly,3,3334.41,180.3,15,28.9,5,90,4,1,0
C-2175,Professional,Annual,32,235.7,100.0,10,33.6,9,49,3,5,1
C-2176,Starter,Monthly,28,177.7,34.9,2,18.4,0,9,5,1,0
C-2177,Professional,Annual,41,518.68,65.6,14,89.7,2,20,3,3,0
C-2178,Professional,Monthly,25,219.86,105.4,8,29.7,7,47,1,0,1
C-2179,Professional,Annual,12,393.61,54.4,12,40.7,0,26,1,3,0
C-2180,Professional,Monthly,6,796.29,105.0,8,33.6,1,61,3,0,0
C-2181,Starter,Monthly,15,115.84,27.4,3,70.2,8,47,10,0,0
C-2182,Professional,Annual,42,316.27,28.7,13,69.3,8,64,7,3,1
C-2183,Professional,Annual,24,642.0,29.6,15,89.2,11,42,10,5,0
C-2184,Enterprise,Monthly,36,2424.94,88.5,37,46.9,3,61,1,2,0
C-2185,Enterprise,Monthly,12,4225.67,81.4,98,77.9,10,25,1,4,1
C-2186,Enterprise,Monthly,19,4128.75,269.7,22,56.5,0,42,4,0,1
C-2187,Starter,Monthly,48,171.22,2.8,5,33.2,5,2,7,4,1
C-2188,Starter,Annual,3,179.08,37.7,5,56.1,13,42,9,5,1
C-2189,Starter,Annual,32,53.31,51.1,5,49.0,2,42,7,2,0
C-2190,Enterprise,Monthly,32,1082.83,270.3,65,50.1,13,55,7,4,1
C-2191,Starter,Monthly,12,53.47,58.0,3,22.4,11,59,9,2,0
C-2192,Starter,Annual,19,190.04,6.8,3,89.9,12,65,9,4,1
C-2193,Starter,Annual,6,62.07,41.3,4,93.7,15,25,4,4,0
C-2194,Professional,Monthly,45,351.43,136.4,16,48.5,14,84,1,5,0
C-2195,Professional,Monthly,9,315.21,148.4,9,74.7,9,23,10,3,0
C-2196,Professional,Annual,25,552.69,64.7,6,92.1,11,59,0,0,1
C-2197,Professional,Monthly,5,575.39,41.9,11,85.2,1,22,3,4,0
C-2198,Enterprise,Monthly,44,4814.78,61.1,78,19.8,9,59,6,0,1
C-2199,Professional,Annual,12,642.49,74.9,8,22.8,11,25,7,3,1
C-2200,Enterprise,Annual,36,4397.13,99.8,66,21.0,4,5,6,3,0
C-2201,Enterprise,Annual,42,862.59,284.5,73,28.2,0,30,7,2,0
C-2202,Professional,Monthly,45,738.9,143.3,19,27.3,12,71,2,4,1
C-2203,Starter,Monthly,4,91.74,35.6,4,51.5,9,17,7,5,1
C-2204,Starter,Annual,5,114.35,56.9,2,48.4,0,4,4,3,1
C-2205,Starter,Annual,35,133.5,11.8,2,59.2,15,0,8,3,1
C-2206,Enterprise,Monthly,11,4552.24,125.0,32,93.7,9,31,1,0,0
C-2207,Starter,Annual,10,64.2,53.9,4,50.1,8,4,0,4,1
C-2208,Professional,Annual,43,640.14,39.1,3,77.4,6,13,8,0,0
C-2209,Starter,Annual,13,54.4,28.5,3,79.9,6,5,5,5,0
C-2210,Starter,Annual,36,69.8,30.7,3,68.3,12,66,5,4,1
C-2211,Enterprise,Monthly,36,3655.23,247.4,63,65.7,8,69,2,1,1
C-2212,Enterprise,Monthly,17,1493.35,133.7,48,44.6,14,11,7,2,1
C-2213,Starter,Annual,35,184.68,19.3,1,92.3,13,55,1,1,1
C-2214,Starter,Monthly,43,55.67,7.8,3,69.8,3,70,1,0,1
C-2215,Starter,Monthly,48,65.18,35.9,4,61.9,5,52,2,0,1
C-2216,Starter,Monthly,2,73.47,24.0,1,76.6,2,4,9,1,1
C-2217,Starter,Annual,48,185.47,19.2,3,77.8,12,36,2,4,0
C-2218,Professional,Annual,32,303.73,56.0,17,87.1,4,62,10,1,1
C-2219,Enterprise,Annual,3,2623.27,61.9,44,43.1,0,26,7,2,0
C-2220,Professional,Monthly,37,574.77,106.7,18,27.0,4,80,1,2,1
C-2221,Starter,Monthly,30,148.42,46.9,2,92.1,12,39,9,1,0
C-2222,Starter,Monthly,34,171.86,51.2,3,24.7,3,28,4,1,1
C-2223,Starter,Annual,20,149.82,35.0,2,80.6,10,88,7,0,1
C-2224,Enterprise,Monthly,2,1976.72,175.2,100,58.6,5,33,1,2,1
C-2225,Starter,Annual,46,157.11,23.1,3,44.7,12,27,9,3,1
C-2226,Professional,Annual,9,639.26,25.8,9,30.5,15,45,10,4,0
C-2227,Professional,Monthly,30,389.27,72.6,14,45.6,12,84,6,3,1
C-2228,Enterprise,Annual,37,3800.58,104.9,99,53.4,12,74,4,0,1
C-2229,Starter,Monthly,8,113.48,42.7,3,27.0,4,86,4,5,0
C-2230,Professional,Monthly,20,439.47,21.7,12,58.6,6,40,9,0,0
C-2231,Starter,Monthly,40,193.49,13.1,3,16.4,9,51,9,0,1
C-2232,Professional,Monthly,15,488.76,65.9,17,59.0,1,4,5,3,0
C-2233,Starter,Monthly,2,131.44,30.9,1,92.3,10,7,10,1,0
C-2234,Starter,Annual,8,81.42,26.9,3,13.2,9,22,2,5,0
C-2235,Professional,Annual,38,392.79,142.6,6,22.3,3,46,5,4,1
C-2236,Professional,Annual,24,542.31,42.5,11,16.0,14,14,6,3,1
C-2237,Enterprise,Monthly,3,1295.94,71.6,92,50.0,0,26,2,4,1
C-2238,Starter,Annual,13,130.59,25.0,3,32.7,3,60,9,1,0
C-2239,Professional,Monthly,20,700.62,148.3,6,84.3,3,37,6,4,0
C-2240,Starter,Monthly,32,85.18,2.8,1,41.9,8,44,0,1,1
C-2241,Professional,Annual,30,334.19,45.8,6,22.9,6,9,2,2,1
C-2242,Professional,Monthly,45,432.94,127.7,6,91.6,12,22,1,2,1
C-2243,Starter,Annual,1,164.46,2.1,3,45.6,3,89,2,0,1
C-2244,Enterprise,Monthly,36,1981.81,283.5,57,28.7,6,54,0,0,1
C-2245,Professional,Annual,44,313.31,50.6,10,90.9,8,8,7,2,1
C-2246,Starter,Monthly,43,102.48,23.3,2,38.6,10,33,8,5,1
C-2247,Professional,Annual,25,252.93,45.8,13,75.2,15,78,0,2,1
C-2248,Enterprise,Monthly,48,3304.83,170.3,26,58.1,10,49,3,3,1
C-2249,Professional,Monthly,14,653.83,116.3,8,68.6,12,31,3,4,1
C-2250,Starter,Monthly,8,150.29,12.5,3,26.7,11,77,3,4,1
C-2251,Starter,Annual,11,126.76,45.2,2,87.4,3,44,6,2,0
C-2252,Enterprise,Monthly,19,1025.79,188.8,69,33.9,14,59,0,3,1
C-2253,Starter,Monthly,32,128.38,56.2,5,82.0,4,34,4,1,1
C-2254,Starter,Monthly,35,127.56,14.5,5,31.1,7,85,9,3,1
C-2255,Professional,Annual,13,525.67,39.2,6,61.0,9,60,8,5,0
C-2256,Starter,Annual,24,112.94,41.4,1,83.1,3,83,10,4,1
C-2257,Enterprise,Monthly,38,1568.49,199.4,86,84.5,3,80,2,4,0
C-2258,Starter,Annual,19,127.95,59.3,2,49.2,3,72,5,4,1
C-2259,Professional,Annual,38,357.98,127.7,10,43.9,9,86,7,3,1
C-2260,Starter,Monthly,19,179.43,4.5,1,77.8,14,89,0,4,1
C-2261,Starter,Annual,25,66.54,39.7,3,53.5,4,87,10,4,1
C-2262,Starter,Annual,29,195.93,39.1,5,81.9,8,46,5,4,0
C-2263,Enterprise,Annual,39,3174.75,79.0,23,64.1,15,39,10,2,0
C-2264,Enterprise,Annual,47,3923.45,147.9,25,82.4,6,60,0,2,0
C-2265,Professional,Monthly,30,658.2,105.3,8,40.8,12,65,2,0,0
C-2266,Starter,Annual,15,196.77,59.1,5,20.2,7,78,10,5,1
C-2267,Enterprise,Annual,6,3414.28,264.4,97,91.5,5,89,4,2,1
C-2268,Starter,Monthly,37,119.89,15.5,3,60.6,10,45,2,1,1
C-2269,Professional,Monthly,3,309.23,102.0,20,34.1,10,40,4,1,1
C-2270,Starter,Monthly,33,158.77,28.2,2,81.4,3,23,9,4,0
C-2271,Enterprise,Annual,29,1800.93,213.0,96,83.5,7,58,0,5,1
C-2272,Starter,Monthly,1,143.96,27.5,5,92.9,11,45,7,3,1
C-2273,Professional,Monthly,8,435.79,73.8,5,84.4,13,81,7,2,0
C-2274,Professional,Monthly,19,689.95,26.6,3,28.1,12,31,8,3,0
C-2275,Starter,Monthly,33,118.25,8.8,4,38.4,8,2,5,1,0
C-2276,Starter,Annual,27,99.8,20.9,2,53.1,15,49,1,3,1
C-2277,Starter,Monthly,1,86.89,19.1,1,74.8,5,67,7,0,0
C-2278,Starter,Monthly,38,138.24,40.9,5,47.8,10,1,0,4,1
C-2279,Professional,Annual,17,230.21,145.5,18,66.1,2,81,2,5,1
C-2280,Enterprise,Annual,7,1207.25,261.4,52,63.2,5,33,10,0,0
C-2281,Enterprise,Annual,44,3854.39,63.5,56,57.0,3,29,0,4,0
C-2282,Enterprise,Annual,13,1267.24,242.1,91,62.7,3,45,2,1,0
C-2283,Enterprise,Monthly,21,4126.97,63.7,80,58.0,0,87,7,0,0
C-2284,Enterprise,Monthly,25,2409.18,166.9,94,84.3,1,49,0,3,1
C-2285,Starter,Annual,46,112.97,3.6,1,17.5,7,22,8,5,1
C-2286,Enterprise,Annual,43,2034.46,120.1,68,62.7,8,25,8,4,0
C-2287,Enterprise,Monthly,7,2708.97,234.7,47,46.8,11,85,5,1,1
C-2288,Professional,Monthly,16,758.93,30.3,20,80.0,3,17,6,5,0
C-2289,Starter,Annual,24,130.93,14.7,2,50.1,6,83,9,3,0
C-2290,Professional,Monthly,46,755.55,146.0,11,37.6,12,65,10,2,1
C-2291,Enterprise,Annual,6,3401.94,172.9,95,60.1,10,72,1,1,0
C-2292,Starter,Annual,17,172.81,58.8,5,31.7,6,0,7,5,0
C-2293,Starter,Monthly,33,89.33,36.6,1,72.5,5,29,0,3,0
C-2294,Professional,Annual,20,593.37,127.1,4,65.6,4,71,6,0,0
C-2295,Enterprise,Monthly,29,2516.07,204.0,18,12.7,2,69,9,4,1
C-2296,Professional,Monthly,34,233.01,34.4,12,49.0,8,35,4,2,1
C-2297,Enterprise,Annual,44,1363.41,151.5,27,17.6,2,72,10,2,1
C-2298,Enterprise,Monthly,18,2321.51,221.6,26,44.2,4,9,6,2,0
C-2299,Starter,Monthly,44,181.69,2.6,1,10.6,15,82,6,2,1
C-2300,Starter,Monthly,29,74.83,12.4,3,37.7,13,74,10,1,1
C-2301,Enterprise,Annual,23,2006.83,189.6,15,71.3,15,25,2,3,0
C-2302,Enterprise,Annual,5,3281.64,295.2,15,30.1,15,57,3,0,1
C-2303,Enterprise,Annual,21,3699.47,98.3,68,93.6,10,74,3,1,1
C-2304,Professional,Monthly,23,600.31,101.3,11,13.3,0,63,4,3,0
C-2305,Professional,Monthly,30,663.55,125.6,19,55.6,2,13,8,4,1
C-2306,Enterprise,Annual,4,2644.78,263.8,97,12.7,11,40,8,5,1
C-2307,Professional,Annual,3,351.05,67.9,17,87.3,13,75,6,3,0
C-2308,Starter,Monthly,18,138.14,24.2,4,76.7,5,70,10,3,1
C-2309,Enterprise,Monthly,9,1679.03,57.1,68,19.9,4,14,6,5,0
C-2310,Enterprise,Monthly,39,2414.65,274.2,76,63.6,5,61,3,2,1
C-2311,Professional,Monthly,17,302.08,90.5,12,34.7,0,80,10,5,0
C-2312,Professional,Annual,34,544.62,141.9,10,93.6,2,79,1,5,0
C-2313,Professional,Monthly,3,752.7,58.7,6,50.7,10,26,4,5,1
C-2314,Starter,Monthly,23,162.21,18.4,4,24.3,0,39,10,5,1
C-2315,Enterprise,Monthly,14,1185.29,231.2,59,75.3,9,12,7,0,1
C-2316,Starter,Monthly,2,88.59,50.5,4,32.6,4,14,2,5,0
C-2317,Professional,Annual,26,212.89,133.4,19,12.2,10,53,9,0,0
C-2318,Professional,Annual,7,576.4,26.8,19,52.7,14,18,4,1,0
C-2319,Professional,Monthly,36,764.28,77.8,17,22.4,12,76,6,3,0
C-2320,Starter,Annual,34,154.46,47.6,1,17.6,10,4,0,4,1
C-2321,Professional,Annual,37,240.44,57.9,15,39.8,13,63,9,1,0
C-2322,Starter,Monthly,39,193.25,20.6,4,17.9,3,65,6,3,1
C-2323,Professional,Monthly,45,628.01,124.0,7,85.0,2,55,4,4,0
C-2324,Starter,Monthly,6,86.97,9.8,3,57.1,13,26,4,4,0
C-2325,Starter,Annual,20,152.04,57.7,4,84.7,11,82,6,4,1
C-2326,Starter,Annual,42,159.12,52.1,2,10.6,2,68,7,5,1
C-2327,Enterprise,Monthly,28,2387.43,56.9,18,13.0,2,73,5,5,1
C-2328,Starter,Monthly,34,141.86,43.5,5,69.2,13,41,3,3,0
C-2329,Enterprise,Monthly,2,3614.38,188.4,81,50.8,11,7,3,3,1
C-2330,Professional,Monthly,5,306.08,28.5,8,74.4,12,12,8,4,0
C-2331,Starter,Monthly,46,73.99,11.0,5,30.4,6,69,7,1,1
C-2332,Professional,Monthly,16,589.93,126.2,19,60.1,11,59,3,3,0
C-2333,Professional,Monthly,48,646.29,141.2,12,64.7,0,70,9,2,0
C-2334,Starter,Monthly,22,141.35,17.8,1,26.4,12,33,9,2,0
C-2335,Starter,Monthly,2,190.19,31.7,3,72.2,11,19,2,2,1
C-2336,Enterprise,Annual,17,4198.81,92.3,53,94.8,2,33,1,1,0
C-2337,Professional,Monthly,21,516.75,76.1,6,30.0,6,83,3,0,1
C-2338,Starter,Annual,15,66.18,9.2,2,51.9,6,89,6,3,0
C-2339,Professional,Monthly,48,770.8,142.9,14,71.7,5,19,1,0,1
C-2340,Professional,Monthly,37,529.56,106.1,4,53.1,6,28,3,0,0
C-2341,Enterprise,Monthly,42,3339.82,207.6,87,57.8,13,2,2,0,0
C-2342,Enterprise,Monthly,36,3167.97,214.3,94,72.2,3,69,1,2,1
C-2343,Enterprise,Annual,42,4191.9,276.7,63,25.2,7,47,8,5,0
C-2344,Starter,Monthly,29,122.9,57.2,5,47.0,1,58,6,4,1
C-2345,Starter,Monthly,27,89.19,11.2,2,65.8,12,34,8,2,1
C-2346,Professional,Annual,12,611.83,81.3,7,59.0,15,47,4,1,0
C-2347,Enterprise,Annual,41,1907.18,195.7,14,17.7,14,49,8,4,0
C-2348,Enterprise,Monthly,26,1598.95,218.3,23,38.5,12,45,8,3,1
C-2349,Professional,Annual,18,232.44,52.0,11,55.8,8,43,4,2,1
C-2350,Professional,Annual,13,591.15,42.4,16,26.2,8,44,10,3,1
C-2351,Professional,Monthly,31,415.62,128.2,15,44.7,2,90,4,2,0
C-2352,Starter,Monthly,18,190.15,5.4,5,78.1,11,60,1,0,1
C-2353,Starter,Monthly,1,190.83,11.7,2,80.2,10,75,6,0,1
C-2354,Starter,Monthly,23,76.04,53.5,5,76.4,11,2,9,5,1
C-2355,Starter,Monthly,48,90.7,31.8,3,55.4,12,8,8,0,0
C-2356,Starter,Annual,29,110.4,57.2,4,65.4,13,76,10,0,0
C-2357,Enterprise,Annual,31,4760.99,288.0,92,76.8,7,54,5,4,0
C-2358,Enterprise,Monthly,18,2579.86,252.4,42,28.3,9,0,9,5,0
C-2359,Starter,Monthly,2,66.53,58.5,2,27.6,9,29,1,3,1
C-2360,Enterprise,Monthly,19,3414.06,155.6,38,18.2,11,30,4,0,0
C-2361,Starter,Monthly,44,57.29,21.2,5,81.8,4,48,3,1,1
C-2362,Starter,Monthly,34,177.23,38.4,3,49.9,9,53,2,0,1
C-2363,Starter,Monthly,45,63.16,32.1,4,84.4,5,60,2,3,1
C-2364,Starter,Monthly,33,131.86,18.4,4,78.9,14,32,1,4,0
C-2365,Enterprise,Annual,9,2745.31,211.7,23,75.8,3,75,4,4,1
C-2366,Professional,Annual,30,448.97,48.5,9,77.6,8,55,3,2,1
C-2367,Starter,Annual,34,110.28,33.2,2,37.0,8,60,3,3,1
C-2368,Professional,Monthly,45,787.32,78.1,17,32.5,14,76,3,0,0
C-2369,Professional,Annual,2,465.32,36.6,9,46.0,3,87,2,5,1
C-2370,Starter,Annual,11,174.61,27.5,5,68.1,14,57,10,5,0
C-2371,Starter,Monthly,45,100.43,57.7,5,86.8,2,27,6,2,1
C-2372,Starter,Annual,3,109.77,9.4,5,48.9,10,43,4,5,0
C-2373,Starter,Annual,19,72.49,48.7,5,59.0,10,58,6,5,1
C-2374,Professional,Monthly,27,748.3,146.3,17,58.6,5,63,8,5,0
C-2375,Starter,Annual,46,177.78,30.6,5,60.8,15,87,8,4,0
C-2376,Enterprise,Monthly,47,3221.08,297.0,99,30.7,2,1,1,1,0
C-2377,Starter,Monthly,48,78.64,37.4,2,70.8,12,33,6,3,1
C-2378,Starter,Monthly,45,182.77,44.2,2,22.3,10,2,5,2,0
C-2379,Professional,Monthly,34,697.9,57.4,20,81.6,0,47,9,2,1
C-2380,Starter,Monthly,9,129.98,35.1,2,29.1,7,84,7,0,0
C-2381,Enterprise,Annual,19,1608.6,175.8,75,15.1,3,31,7,1,0
C-2382,Professional,Monthly,19,696.11,121.7,15,61.6,13,40,7,1,0
C-2383,Enterprise,Monthly,30,2122.32,284.9,32,89.5,0,62,2,0,0
C-2384,Starter,Annual,35,145.01,4.8,4,10.5,5,19,4,3,0
C-2385,Starter,Annual,45,62.61,47.3,2,49.4,0,7,6,4,0
C-2386,Professional,Monthly,10,543.41,50.0,14,37.8,1,56,10,4,1
C-2387,Enterprise,Annual,1,959.34,226.9,77,21.3,4,38,4,5,0
C-2388,Professional,Monthly,41,430.1,33.1,19,41.5,15,7,4,0,0
C-2389,Professional,Monthly,25,364.48,32.8,6,92.3,3,65,2,1,1
C-2390,Starter,Annual,11,161.74,35.5,1,16.6,4,31,2,1,0
C-2391,Starter,Annual,8,82.59,35.5,2,88.7,10,64,1,2,0
C-2392,Professional,Monthly,12,282.5,112.7,5,43.4,2,6,1,4,0
C-2393,Professional,Monthly,10,778.35,20.0,18,52.7,9,84,2,5,1
C-2394,Enterprise,Annual,16,3470.94,260.2,93,62.6,9,88,1,4,0
C-2395,Professional,Annual,35,721.3,83.1,10,11.8,3,76,10,5,0
C-2396,Enterprise,Monthly,18,4167.79,102.3,24,79.2,14,6,1,5,1
C-2397,Enterprise,Monthly,20,3631.91,275.5,81,54.4,0,52,4,5,1
C-2398,Enterprise,Annual,2,3445.03,204.0,34,63.7,15,24,6,2,1
C-2399,Professional,Annual,14,565.94,37.0,7,14.4,10,48,5,3,0
C-2400,Professional,Annual,28,466.81,129.3,7,49.4,9,34,0,0,1
C-2401,Starter,Annual,9,98.18,13.7,2,36.3,14,5,7,5,1
C-2402,Starter,Monthly,36,126.44,57.9,4,80.3,5,7,10,1,0
C-2403,Starter,Annual,19,56.77,2.8,4,73.8,13,49,8,5,1
C-2404,Professional,Monthly,28,649.08,36.9,13,77.8,8,66,1,4,0
C-2405,Professional,Monthly,42,649.06,90.6,17,56.7,9,60,0,2,0
C-2406,Professional,Annual,30,606.32,129.6,7,59.4,5,51,9,4,1
C-2407,Enterprise,Monthly,23,1746.35,186.1,36,11.8,4,53,9,3,1
C-2408,Professional,Monthly,4,788.76,42.9,4,52.8,4,5,10,2,0
C-2409,Starter,Monthly,13,88.73,5.0,5,78.7,13,45,9,2,1
